ahres(6);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;500;1;0
ahres(7);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;500;1;0
ahres(8);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;500;1;0
ahres(9);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;500;1;0
akres;parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(1);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(10);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(11);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(12);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(13);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(14);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(15);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(16);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(17);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(18);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(19);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(2);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(20);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(21);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(3);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(4);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(5);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(6);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(7);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(8);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
akres(9);parameter of organic residues decomposition: kres=akres+bkres/CsurNres;d-1;PARAM;21;real;0;1000;1;0
aks;parameter of calculation of the energetic loss between the inside and the outside of a greenhouse ;W.m-2.K-1;STATION;1;real;0.01;100;1;0
albedo;albedo of the bare dry soil;SD;PARSOL;1;real;0.05;0.6;1;0
albedomulchplastique;albedo of plastic cover;SD;PARTEC;1;real;0.05;0.8;1;0
albedomulchresidus;albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(1);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(10);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(11);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(12);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(13);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(14);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(15);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(16);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(17);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(18);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(19);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(2);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(20);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(21);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(3);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(4);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(5);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(6);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(7);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(8);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albedomulchresidus(9);albedo of crop mulch;SD;PARAM;21;real;0.05;0.8;1;0
albveg;albedo of the vegetation;SD;STATION;1;real;0.05;0.3;1;0
allocfrmax;maximal daily allocation to fruits;SD;PARPLT;1;real;0.05;1;1;0
alphaCO2;coefficient accounting for the modification of radiation use efficiency in case of atmospheric CO2 increase;SD;PARPLT;1;real;1;2;1;0
alphapH;maximal soil pH variation per unit of inorganic N added with slurry;kg-1 ha;PARAM;1;real;0.001;0.02;1;0
alphaphot;parameter of photoperiodic effect on leaf lifespan;SD;PARPLT;1;real;0;1000;1;0
alphapt;parameter of Priestley-Taylor formula;SD;STATION;1;real;1;2;1;0
altinversion;altitude of inversion of the thermal gradient;m;STATION;1;real;0;2000;1;0
altisimul;altitude of simulated site;m;STATION;1;real;0;2000;1;0
altistation;altitude of the input metorological station ;m;STATION;1;real;0;2000;1;0
ampfroid;semi thermal amplitude for vernalising effect;degreeC;PARPLT;1;real;1;30;1;0
anitcoupe;amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(1);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(10);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(11);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(12);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(13);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(14);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(15);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(16);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(17);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(18);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(19);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(2);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(20);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(3);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(4);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(5);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(6);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(7);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(8);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
anitcoupe(9);amount of mineral N added by fertiliser application at each cut of a forage crop;kg.ha-1;PARTEC;20;real;0;400;1;0
argi;clay content after decarbonation;%;PARSOL;1;real;0;60;1;0
awb;parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(1);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(10);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(11);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(12);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(13);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(14);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(15);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(16);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(17);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(18);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(19);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(2);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(20);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(21);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(3);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(4);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(5);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(6);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(7);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(8);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
awb(9);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;SD;PARAM;21;real;0;500;1;0
bangst;coefficient of the Angstrom's relationship for extraterrestrial radiation;SD;STATION;1;real;0;1;1;0
bdens;minimal density above which interplant competition starts;m-2;PARPLT;1;real;1;200;1;0
bdil;parameter of the critical dilution curve [Nplante]=adil MS^(-bdil);SD;PARPLT;1;real;0.01;0.8;1;0
bdilmax;parameter of the maximum dilution curve [Nplante]=adilmax MS^(-bdilmax);SD;PARPLT;1;real;0.01;0.8;1;0
belong;parameter of the curve of coleoptile elongation;degree-d-1;PARPLT;1;real;0.005;0.04;1;0
beta;parameter of increase of maximal transpiration when a water stress occurs ;SD;PARAM;1;real;1;2;1;0
bformnappe;coefficient for the water table shape (artificially drained soil);SD;PARAM;1;real;0;1;1;0
bfpf;parameter of the logistic curve defining sink strength of fruits (indeterminate growth): maximum growth rate relative to maximum fruit weight;SD;PARPLT;1;real;0;30;1;0
bhres;parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(1);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(10);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(11);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(12);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(13);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(14);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(15);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(16);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(17);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(18);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(19);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(2);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(20);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(21);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(3);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(4);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(5);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(6);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(7);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(8);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
bhres(9);parameter of organic residues humification: hres=1-ahres*CsurNres/(bhres+CsurNres);g.g-1;PARAM;21;real;0;10000;1;0
biorognem;minimal biomass to be removed when topping (automatic calculation);t.ha-1;PARTEC;1;real;0;10;1;0
bkres;potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(1);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(10);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(11);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(12);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(13);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(14);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(15);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(16);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(17);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(18);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(19);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(2);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(20);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(21);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(3);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(4);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(5);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(6);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(7);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(8);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bkres(9);potential rate of decomposition of organic residues: kres=akres+bkres/CsurNres;g.g-1;PARAM;21;real;-5;1000;1;0
bks;parameter of calculation of the energetic lost between the inside and the outside of a greenhouse ;W.m-2.K-1;STATION;1;real;0;100;1;0
bwb;parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(1);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(10);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(11);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(12);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(13);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(14);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(15);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(16);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(17);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(18);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(19);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(2);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(20);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(21);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(3);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(4);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(5);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(6);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(7);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(8);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
bwb(9);parameter determining C/N ratio of biomass during organic residues decomposition: CsurNbio=awb+bwb/CsurNres;g.g-1;PARAM;21;real;-2500;0;1;0
cadencerec;number of days between two harvests;d;PARTEC;1;integer;1;30;1;0
cailloux;volumetric content of pebbles per soil layer;m3.m-3;PARSOL;5;real;0;100;1;0
cailloux(1);volumetric content of pebbles per soil layer;m3.m-3;PARSOL;5;real;0;100;1;0
cailloux(2);volumetric content of pebbles per soil layer;m3.m-3;PARSOL;5;real;0;100;1;0
cailloux(3);volumetric content of pebbles per soil layer;m3.m-3;PARSOL;5;real;0;100;1;0
cailloux(4);volumetric content of pebbles per soil layer;m3.m-3;PARSOL;5;real;0;100;1;0
cailloux(5);volumetric content of pebbles per soil layer;m3.m-3;PARSOL;5;real;0;100;1;0
calc;total carbonate content;%;PARSOL;1;real;0;100;1;0
capiljour;capillary rise upward water flux;mm.d-1;PARSOL;1;real;0.1;20;1;0
celong;parameter of the plantlet elongation curve;SD;PARPLT;1;real;1;10;1;0
cfes;parameter defining the soil contribution to evaporation versus depth ;SD;PARSOL;1;real;0.5;4;1;0
cfpf;parameter of the first potential growth phase of fruit, corresponding to an exponential type function describing the cell division phase;SD;PARPLT;1;real;0.1;100;1;0
cgrain;slope of the relationship between grain number and growth rate ;grains.g-1.d;PARPLT;1;real;0.01;1;1;0
cgrainv;number of grains produced when growth rate is zero;grains.m-2;PARPLT;1;real;0;15000;1;0
cgrainv0;number of grains produced when growth rate is zero;grains.m-2;PARPLT;1;real;0;15000;1;0
cielclair;fraction of sunny hours allowing the inversion of thermal gradient with altitude;SD;STATION;1;real;0;1;1;0
cmax_pdenit;Corg value above which denitrification potential is constant and max;unknown;PARAM;1;real;3;40;1;0
cmin_pdenit;Corg value below which denitrification potential is constant and min;unknown;PARAM;1;real;0;3;1;0
CNgrainrec;minimal N content of grain at harvest ;SD;PARTEC;1;real;0;1;1;0
CNresmax;maximum value of C/N ratio of organic residue;g.g-1;PARAM;21;real;3;200;1;0
CNresmax(1);maximum value of C/N ratio of organic residue;g.g-1;PARAM;21;real;3;200;1;0
CNresmax(10);maximum value of C/N ratio of organic residue;g.g-1;PARAM;21;real;3;200;1;0
CNresmax(11);maximum value of C/N ratio of organic residue;g.g-1;PARAM;21;real;3;200;1;0
CNresmax(12);maximum value of C/N ratio of organic residue;g.g-1;PARAM;21;real;3;200;1;0
CNresmax(13);maximum value of C/N ratio of organic residue;g.g-1;PARAM;21;real;3;200;1;0
CNresmax(14);maximum value of C/N ratio of organic residue;g.g-1;PARAM;21;real;3;200;1;0
CNresmax(15);maximum value of C/N ratio of organic residue;g.g-1;PARAM;21;real;3;200;1;0
CNresmax(16);maximum value of C/N ratio of organic residue;g.g-1;PARAM;21;real;3;200;1;0
CNresmax(17);maximum value of C/N ratio of organic residue;g.g-1;PARAM;21;real;3;200;1;0
