cmax_pdenit;Soil organic carbon concentration above which denitrification potential is constant and maximum;g.kg-1;PARAM;1;real;3;40;1;0
cmin_pdenit;Soil organic carbon concentration below which denitrification potential is constant and minimum;g.kg-1;PARAM;1;real;0;3;1;0
CNgrainrec;minimal N content of grain at harvest ;g.g-1;PARTEC;1;real;0;1;1;0
CNresmax;maximum value of C/N ratio of organic residue;g.g-1;PARAM;21;real;3;300;1;0
CNresmin;minimum value of C/N ratio of organic residue;g.g-1;PARAM;21;real;3;300;1;0
codabri;option to activate cropping under shelter: 1 = no, 2 = yes;code 1/2;PARTEC;1;integer;1;2;1;0
codadret;option to calculate mountain climate taking into account the orientation: 1 = south, 2 = north;code 1/2;STATION;1;integer;1;2;1;0
codaltitude;option to activate the calculation of the climate in altitude: 1 = no, 2 = yes;code 1/2;STATION;1;integer;1;2;1;0
codazofruit;option to activate the direct effect of N plant status on the fruit/grain number: 1 = no, 2 = yes;code 1/2;PARPLT;1;integer;1;2;1;0
codazorac;option to activate the effect of N stress on root partitioning within the soil profile: 1 = yes, 2 = no;code 1/2;PARPLT;1;integer;1;2;1;0
codcaleffeuil;option to calculate leaf removal by thinning: 1 = proportion of leaf removed (effeuil), 2 = lai minimal (laieffeuil);code 1/2;PARTEC;1;integer;1;2;1;0
codcalinflo;option to calculate the inflorescences number: 1 = read in param.par, 2 = calculated at the amf stage;code 1/2;PARPLT;1;integer;1;2;1;0
codcalrogne;option to calculate topping: 1 = forced topping, 2 = automatic calculation;code 1/2;PARTEC;1;integer;1;2;1;0
codcueille;option to define harvest type: 1 =single harvest (cutting), 2 = multiple harvests (picking);code 1/2;PARTEC;1;integer;1;2;1;0
code_acti_reserve;option to activate the simulation of Nitrogen and Carbon reserves: 1 = yes, 2 = no;code 1/2;PARPLT;1;integer;1;2;1;0
code_auto_profres;option to define profres: 1 = profres read in tec file, 2 = profres calculated as proftrav *(1-exp(-resk.(proftrav-resz));code 1/2;PARTEC;1;integer;1;2;1;0
code_diff_root;option to activate the simulation of 2 root classes: 1 =yes, 2 = no;code 1/2;PARPLT;1;integer;1;2;1;0
code_WangEngel;option to activate the effect of temperature on development units for emergence according to Wang et Engel (1998): 1 = yes, 2 = no;code 1/2;PARPLT;1;integer;1;2;1;0
code_hautfauche_dyn;option to activate dynamic calculation of residual LAI, biomass and N content after cutting: 1 = yes, 2 = no;code 1/2;PARTEC;1;integer;1;2;1;0
code_hourly_wfps_denit;option to activate hourly WFPS calculation for denitrification: 1 = yes, 2 = no;code 1/2;PARAM;1;integer;1;2;1;0
code_hourly_wfps_nit;option to activate hourly WFPS calculation for nitrification: 1 = yes, 2 = no;code 1/2;PARAM;1;integer;1;2;1;0
code_stress_root;option to activate the preferential allocation of biomass to roots in case of water or N stress: 1 = yes, 2 = no;code 1/2;PARPLT;1;integer;1;2;1;0
code_pdenit;option to define the denitrification potential: 1 = read in soil parameter, 2 = calculated from soil organic carbon concentration;code 1/2;PARAM;1;integer;1;2;1;0
code_ratiodenit;option to define the N2O/(N2+N2O) ratio of denitrification: 1 = constant, 2 = variable;code 1/2;PARAM;1;integer;1;2;1;0
code_rationit;option to define the N2O/(N2+N2O) ratio of nitrification: 1 = constant, 2 = variable;code 1/2;PARAM;1;integer;1;2;1;0
code_tnit;option to define the temperature function for nitrification: 1 = piecewise linear, 2 = gaussian;code 1/2;PARAM;1;integer;1;2;1;0
code_vnit;option to define the nitrification rate dependence on NH4: 1 = first order, 2 = Michaelis-Menten;code 1/2;PARAM;1;integer;1;2;1;0
codeactimulch;option to activate the mulch effect at soil surface: 1 = yes, 2 = no;code 1/2;PARAM;1;integer;1;2;1;0
codeaumin;option to activate the harvest according to grain/fruit water content: 1 = water content > minimum threshold, 2  = water content < maximum threshold;code 1/2;PARTEC;1;integer;1;2;1;0
codebeso;option to calculate water requirements: 1 = k.ETP approach, 2= resistive method;code 1/2;PARPLT;1;integer;1;2;1;0
codebfroid;option to calculate chilling requirements: 1 = no need, 2 = vernalising days, 3 = development stage;code 1/2/3;PARPLT;1;integer;1;3;1;0
codecailloux;option to take into account pebbles in the water and N balances: 1 = yes, 2 = no;code 0/1;PARSOL;1;integer;0;1;1;0
codecalferti;option to activate the automatic calculation of fertilisation rate: 1 = yes, 2 = no;code 1/2;PARAMV6;1;integer;1;2;1;0
codecalirrig;option to activate the automatic calculation of irrigation requirements: 1 = yes, 2 = no;code 1/2;PARTEC;1;integer;1;2;1;0
codecaltemp;option to activate the use of crop temperature for phasic development calculation: 1 = empirical relation, 2 = energy balance;code 1/2;STATION;1;integer;1;2;1;0
codeclaircie;option to simulate fruit removal: 1 = no, 2 = yes (for smallest fruits) ;code 1/2;PARTEC;1;integer;1;2;1;0
codeclichange;option to activate climate change: 1 = no, 2 =yes;code 1/2;STATION;1;integer;1;2;1;0
code_CsurNsol_dynamic;option to activate the dynamic calculation of CsurNsol: 1 = yes, 2 = no;code 1/2;PARAMV6;1;integer;1;2;1;0
codedate_irrigauto;option to activate the beginning and the ending dates in case of automatic irrigation: 1 = dates, 2= crop stages,  3 = nothing;code 1/2/3;PARTEC;1;integer;1;3;1;0
codedateappH2O;option to calculate irrigation dates according to sum of temperatures: 1 = yes, 2 = no;code 1/2;PARTEC;1;integer;1;2;1;0
codedateappN;option to calculate mineral fertilizer application dates according to sum of temperatures: 1 = yes, 2 = no;code 1/2;PARTEC;1;integer;1;2;1;0
codedecirecolte;option to activate moisture and frost effects on harvest decision: 1 = yes, 2 = no;code 1/2;PARTEC;1;integer;1;2;1;0
codedecisemis;option to activate the moisture effect on harvest decision: 1 = yes, 2 = no;code 1/2;PARTEC;1;integer;1;2;1;0
codedenit;option to activate the calculation of denitrification model: 1 = yes, 2 = no;code 1/2;PARSOL;1;integer;1;2;1;0
codedormance;option to calculate dormancy and chilling requirements: 1 = forcing, 2 = Richardson, 3 = Bidabe;code 1/2/3;PARPLT;1;integer;1;3;1;0
codedisrac;option to define root profile in soil: 1 =  standard root distribution, 2 = root emission proportional to root biomass;code 1/2;PARPLT;1;integer;1;2;1;0
codeDST;option to activate the variations in physical soil conditions due to tillage: 1 = yes, 2 = no;code 1/2;PARTEC;1;integer;1;2;1;0
codeDSTnbcouche;option to define the number of compacted soil layers: 1 = one layer, 2 = two layers;code 1/2;PARTEC;1;integer;1;2;1;0
codeDSTtass;option to activate the soil compaction at sowing and harvest: 1 = yes, 2 = no;code 1/2;PARTEC;1;integer;1;2;1;0
codedyntalle;option to activate the module simulating tillers dynamics: 1 = yes, 2 = no;code 1/2;PARPLT;1;integer;1;2;1;0
codeetp;option to calculate PET: 1 = forced Penman, 2 = calculated Penman, 3= Shuttleworth & Wallace, 4 = Priestley & Taylor;code 1/2/3/4;STATION;1;integer;1;4;1;0
codefauche;option to activate cuts of forage crops: 1 = yes, 2 = no;code 1/2;PARTEC;1;integer;1;2;1;0
codefente;option to activate an additional water compartment for swelling soils: 1 = yes, 2 = no;code 0/1;PARSOL;1;integer;0;1;1;0
codeffeuil;option to activate plant thinning: 1 = no, 2 = yes;code 1/2;PARTEC;1;integer;1;2;1;0
codefixpot;option to calculate the maximal symbiotic fixation: 1 = fixed value read in the plant file,  2 = depends on growth rate;code 1/2;PARPLT;1;integer;1;3;1;0
codefracappN;option to activate split applications of N fertiliser: 1 = absolute value, 2 = fraction of total N application;code 1/2;PARTEC;1;integer;1;2;1;0
codefrmur;option to define the maturity status of the fruits in the variable CHARGEFRUIT: 1 = including ripe fruits (last box N),  2 = excluding ripe fruits (first N-1 boxes);code 1/2;PARAM;1;integer;1;2;1;0
codefxn;option to define the effect of soil nitrate on N fixation: 1 = no effect, 2 = effect of nitrate amount, 3 = effect of nitrate concentration;code 1/2/3;PARAM;1;integer;1;3;1;0
codegdh;option to define the time step used for calculating development units: 1 = hourly, 2 = daily;code 1/2;PARPLT;1;integer;1;2;1;0
codegdhdeb;option to define the time step used for calculating bud break date: 1 = daily, 2 = hourly growing degrees;code 1/2;PARPLT;1;integer;1;2;1;0
codegermin;option to simulate germination: 1 = germination phase, 2 = immediate germination;code 1/2;PARPLT;1;integer;1;2;1;0
codeh2oact;option to activate water stress effect on crop growth: 1 = yes, 2 = no;code 1/2;PARAM;1;integer;1;2;1;0
codehypo;option to simulate plant emergency: 1 = phase of hypocotyl growth (sown crops),  2 = plantation of plantlets;code 1/2;PARPLT;1;integer;1;2;1;0
codeindetermin;option to simulate the type of leaf growth and fruit growth: 1 = determinate, 2 = undeterminate;code 1/2;PARPLT;1;integer;1;2;1;0
codeinitprec;option to activate reset of initial conditions in case of chained simulations: 1 = yes, 2 = no;code 1/2;PARAM;1;integer;1;2;1;0
codeINN;option to compute NNI: 1 = cumulative NNI, 2 = instantaneous NNI;code 1/2;PARPLT;1;integer;1;2;1;0
codeinnact;option to activate N stress effect on root length growth: 1 = yes, 2 = no;code 1/2;PARAM;1;integer;1;2;1;0
codeintercept;option to simulate rainfall interception by leaves: 1 = yes, 2 = no;code 1/2;PARPLT;1;integer;1;2;1;0
codeir;option to calculate the ratio grain weight/total biomass: 1 = proportional to time, 2 = proportional to thermal time;code 1/2;PARPLT;1;integer;1;2;1;0
codejourdes;option to simulate perennial crops destruction;code 1/2;PARTEC;1;integer;1;2;1;0
codelaitr;option to calculate the intercepted radiation according to: 1 = LAI, 2 = soil cover;code 1/2;PARPLT;1;integer;1;2;1;0
codelegume;option to define if the crop is a legume fixing N: 1 = yes, 2 = no;code 1/2;PARPLT;1;integer;1;2;1;0
codemacropor;option to activate calculation of water flux in soil macroporosity: 1 = yes, 2 = no;code 1/2;PARSOL;1;integer;1;2;1;0
codemicheur;option to calculate hourly microclimatic outputs (output file humidite.sti): 1 = yes, 2 = no;code 1/2;PARAM;1;integer;1;2;1;0
codeminopt;option to simulate a bare soil with a constant water content: 1 = yes, 2 = no ;code 0/1;PARAM;1;integer;0;1;1;0
codemodfauche;option to define the cutting mode: 1 = automatic calculation depending on phenologic and trophic state,  2 = pre-established calendar in days, 3 = pre-established calendar in degree-days;code 1/2/3;PARTEC;1;integer;1;3;1;0
codemodlsnow;option to calculate snow variables: 1 = unused, 2 = unused, 3 = Snow model 3;code 1/2/3;STATION;1;integer;1;3;1;0
codemonocot;option to define the type of plant: 1 = monocot, 2 =dicot;code 1/2;PARPLT;1;integer;1;2;1;0
codemontaison;option to stop the reserve limitation after stem elongation in grassland: 1 = yes, 2 = no;code 1/2;PARPLT;1;integer;1;2;1;0
codemortalracine;option to calculate the mass of dead roots after a cut: 1 = based on masec, 2 = based on masectot;code 1/2;PARPLT;1;integer;1;2;1;0
codemsfinal;option to define if the biomass and yield are conserved after harvest: 1 = yes, 2 = no (values set at 0);code 1/2;PARAM;1;integer;1;2;1;0
codenitrif;option to activate the nitrification model: 1 = yes, 2 = no;code 1/2;PARSOL;1;integer;1;2;1;0
codeNmindec;option to activate the limitation of residues decomposition due lack of mineral N: 1 = yes, 2 = no;code 1/2;PARAMV6;1;integer;1;2;1;0
codeoutscient;option to write outputs files with scientific format: 1 = yes, 2 = no;code 1/2;PARAM;1;integer;1;2;1;0
codepaillage;option to define soil cover: 1 = no cover, 2 = plastic cover partly covering the soil ;code 1/2;PARTEC;1;integer;1;2;1;0
codepalissage;option to define if the plant is fixed onto a vertical support: 1 = no, 2 =yes;code 1/2;PARTEC;1;integer;1;3;1;0
codeperenne;option to define the crop perenniality: 1 = annual crop, 2 = perennial crop;code 1/2;PARPLT;1;integer;1;2;1;0
codephot;option to define plant photoperiodism: 1 = yes, 2 = no;code1/2;PARPLT;1;integer;1;2;1;0
codephot_part;simulation of the effect of decreasing photoperiod on biomass allocation : 1 = yes, 2 = no;code1/2;PARPLT;1;integer;1;2;1;0
codeplante;option to define the coding name of the plant (3 characters);SD;PARPLT;1;character;;;0;0
codeplisoleN;option to define N requirements at the beginning of the cycle: 1 = dense plant population, 2 = isolated plants;code 1/2;PARPLT;1;integer;1;2;1;0
codepluiepoquet;option to replace rainfall by irrigation at poquet depth in the case of poquet sowing: 1 = yes, 2 = no ;code 1/2;PARAMV6;1;integer;1;2;1;0
codeprofmes;option of soil depth for calculating water and N stocks (1 = profmes,  2 = soil depth);code 1/2;PARAM;1;integer;1;2;1;0
coderacine;option to define the calculation of root growth and extension: 1 = standard profile, 2 = root length density;code 1/2;PARPLT;1;integer;1;2;1;0
coderecolteassoc;option to harvest intercrop species simultaneously, at the physiological maturity date of the earliest one: 1 = no, 2 = yes;code 1/2;PARTEC;1;integer;1;2;1;0
coderemontcap;option to activate capillary rise: 1 = yes, 2 = no;code 1/2;PARSOL;1;integer;1;2;1;0
coderes;residue type: 1=mature crop,  2=cover crop,  3=Manure,  4=Green compost,  5=Sewage sludge,  6=Vinasse,  7=Horn,  8=vineyard prunings,  9=pig slurry, 10=rhizomes;code 1 to 10;PARTEC;10;integer;1;21;1;0
coderes_pature;residue type used to simulate bovine feces: 1-10;code 1/10;PARAMV6;1;integer;1;10;1;0
coderetflo;option to activate the effect of water stress on development before the stage DRP (filling of harvested organs): 1 = yes, 2 = no;code 1/2;PARPLT;1;integer;1;2;1;0
codernet;option to calculate net radiation: 1 = Brunt method, 2 = Cellier method;code 1/2;STATION;1;integer;1;2;1;0
code_rootdeposition;code to simulate N demand and allocation to roots and their turn-over during crop growth cycle: 1 = daily deposition, 2 = deposition only at harvest;code 1/2;PARPLT;1;integer;1;2;1;0
codesensibilite;option to activate the sensitivity analysis version of the model: 1 = yes, 2 = no;code 1/2;PARAM;1;integer;1;2;1;0
codeseprapport;option to select the column separator in the rapport.sti output file: 1 = space separator, 2 = separator indicated in the file rapport.sti;code 1/2;PARAM;1;integer;1;2;1;0
codesimul;option to define the type of crop simulation: culture or 0 (LAI calculated by the model), feuille or 1 (LAI forced);SD / code 0/1;USM/USMXML;1;character/integer; ; ;0;0
codesnow;option to activate the snow module: 1 = yes, 2 = no;code 1/2;PARAM;1;integer;1;2;1;0
codestade;option to force one or several development stages: 1 = yes, 2 = no;code 1/2;PARTEC;1;integer;1;2;1;0
codestrphot;option to activate the photoperiodic stress on lifespan (1 = yes, 2 = no);code 1/2;PARPLT;1;integer;1;2;1;0
codesuite;option to simulate several successive USM: 0 = no, 1 = yes;code 0/1;USM;1;integer;0;0;1;0
codeSWDRH;optin to calculate the duration of surface wetness: 1=yes , 2 = no;code 1/2;PARAMV6;1;integer;1;2;1;0
codesymbiose;option to calculate symbiotic N fixation: 1 = based on critical dilution curve, 2 = specific calculation of N fixation;code 1/2;PARAM;1;integer;1;2;1;0
codetaille;option to activate pruning: 1 = no, 2 = yes;code 1/2;PARTEC;1;integer;1;2;1;0
codetemp;option to calculate thermal time for plant growth: 1 = based on air temperature, 2 = based on crop temperature;code 1/2;PARPLT;1;integer;1;2;1;0
codetempfauche;option to define the reference temperature to compute cutting sum of temperatures: 1 = upvt, 2 = udevair;code 1/2;PARTEC;1;integer;1;2;1;0
codetemprac;option to calculate thermal time for root growth: 1 = crop temperature, 2 = soil temperature;code 1/2;PARPLT;1;integer;1;2;1;0
codetesthumN;option to define automatic N fertilisation calculation: 1 = based on rainfall, 2 = based on soil water content;code 1/2;PARAMV6;1;integer;1;2;1;0
codetradtec;option to activate the effect of crop structure on radiation transfer: 1 =yes, 2 = no;code 1/2;PARTEC;1;integer;1;2;1;0
codetranspitalle;option to choose the ratio used to calculate tiller mortality: 1 = et/etm, 2 = epc2/eopC;code 1/2;PARPLT;1;integer;1;2;1;0
codetransrad;option to calculate radiation interception: 1 = Beer law, 2 = radiative transfer;code 1/2;PARPLT;1;integer;1;2;1;0
codetremp;option to activate heat effect on grain filling: 1 = yes, 2 = no;code 1/2;PARPLT;1;integer;1;2;1;0
codetrosee;option to calculate hourly dew temperature : 1 = linear interpolation, 2 = sinusoidal interpolation (Debele Bekele et al, 2007);code 1/2;PARAMV6;1;integer;1;2;1;0
codetycailloux;code for pebble type;code 1 to 10;PARAM;1;integer;1;10;1;0
codetypeng;code for fertiliser type;code 1 to 8;PARAM;1;integer;1;8;1;0
codetypres;code for organic residue;code 1 to 10;PARAM;1;integer;1;21;1;0
codevar;code for cultivar name;SD;PARPLT;1;character;;;0;1
codgelflo;option to activate the frost effect at anthesis: 1 = no, 2 = yes;code 1/2;PARPLT;1;integer;1;2;1;0
codgeljuv;option to activate the frost effect on LAI at the juvenile stage: 1 = no, 2 = yes;code 1/2;PARPLT;1;integer;1;2;1;0
codgellev;option to activate the frost effect on plantlet growth: 1 = no, 2 = yes;code 1/2;PARPLT;1;integer;1;2;1;0
codgelveg;option to activate the frost effect on LAI at adult stage: 1 = no, 2 = yes;code 1/2;PARPLT;1;integer;1;2;1;0
codhauteff;option to define the height of leaf removal (if the thinning option is activated): 1 = bottom of the canopy, 2 = top of the canopy;code 1/2;PARTEC;1;integer;1;2;1;0
codhnappe;option to calculate the watertable level : 1 = mean height, 2 = height at the distance distdrain;code 1/2;PARAM;1;integer;1;2;1;0
codlainet;option to calculate the LAI: 1 = net LAI, 2 = difference between gross LAI and senescent LAI;code 1/2;PARPLT;1;integer;1;2;1;0
codlocferti;option to define localized fertilisation: 1 = at soil surface, 2 = deeper in the soil;code 1/2;PARTEC;1;integer;1;2;1;0
codlocirrig;option to define localized irrigation: 1= above the foliage, 2= below the foliage above the soil, 3 = in the soil;code 1/2/3;PARTEC;1;integer;1;3;1;0
codoptim;option to activate the optimisation code: 0 = no,  1 = optimisation for the main crop, 2 = optimisation for the associated crop;code 0/1/2;USM;1;integer;0;2;1;0
codrainage;option to simulate artificial drainage: 1 = yes, 2 = no;code 1/2;PARSOL;1;integer;0;1;1;0
codrecolte;option to define harvest strategy: 1 = at physiological maturity, 2 = according to water content, 3 = according to sugar content, 4 = according to nitrogen content, 5 = according to oil content;code 1 to 5;PARTEC;1;integer;1;5;1;0
codrognage;option to activate foliage control by trimming: 1 = no, 2 = yes;code 1/2;PARTEC;1;integer;1;2;1;0
codtrophrac;option to activate a trophic effect on root length growth: 1 = permanent link, 2 = link by thresholds, 3 = no effect;code 1/2/3;PARPLT;1;integer;1;3;1;0
coef_calcul_doseN;crop N concentration below which there is no N return to the soil through animal urine;g.kg-1;PARAMV6;1;real;1;30;1;0
coef_calcul_qres;crop N concentration used to calculate animal feces from animal grass dry matter intake;g.kg-1;PARAMV6;1;real;1;10;1;0
coefamflax;multiplier coefficient applied to the thermal time requirement between stages AMF and LAX;SD;PARPLT;1;real;1;2;1;0
coefb;parameter defining the radiation saturation effect on biomass conversion efficiency;g.MJ-1;PARAM;1;real;0.05;0.15;1;0
coefdevil;multiplier coefficient of the outdoor radiation to calculate PET inside of a greenhouse;SD;STATION;1;real;0.3;1.2;1;0
coefdrpmat;multiplier coefficient applied to the thermal time requirement between stages DRP and MAT;SD;PARPLT;1;real;1;2;1;0
coefflodrp;multiplier coefficient applied to the thermal time requirement between stages FLO and DRP;SD;PARPLT;1;real;1;2;1;0
coeflaxsen;multiplier coefficient applied to the thermal time requirement between stages LAX and SEN;SD;PARPLT;1;real;1;2;1;0
coeflevamf;multiplier coefficient applied to the thermal time requirement between stages LEV and AMF;SD;PARPLT;1;real;1;2;1;0
coeflevdrp;multiplier coefficient applied to the thermal time requirement between stages LEV and DRP;SD;PARPLT;1;real;1;2;1;0
coefmshaut;ratio of crop biomass to useful cutting height of crops ;t.ha-1.m-1;PARPLT;1;real;2;50;1;0
coefracoupe;proportion of roots dying after a cut of a forage crop;SD;PARPLT;1;real;0.001;1;1;0
coefrnet;coefficient applied to the (outdoor) net radiation to calculate the net radiation under a greenhouse;SD;STATION;1;real;0.001;1;1;0
coefsenlan;multiplier coefficient applied to the thermal time requirement between stages SEN and LAN;SD;PARPLT;1;real;1;2;1;0
concirr;concentration of mineral N (NH4+NO3-N) in irrigation water;kg.ha-1 mm-1;PARTEC;1;real;0;0.2;1;0
concNnodseuil;maximal concentration of mineral N in soil for nodule onset ;kg.ha-1.mm-1;PARPLT;1;real;0;10;1;0
concNrac0;nitrate-N concentration (if codefxN=3) or nitrate-N amount (if codefxN=2) above which N fixation is totally inhibited;kg.ha-1.mm-1 or kg.ha-1.cm-1;PARPLT;1;real;0;10;1;0
concNrac100;nitrate-N concentration (if codefxN=3) or nitrate-N amount (if codefxN=2) below which N fixation is maximum;kg.ha-1.mm-1 or kg.ha-1.cm-2;PARPLT;1;real;0;2;1;0
concrr;concentration of mineral N (NH4+NO3-N) in the rain;kg.ha-1 mm-1;STATION;1;real;0;3;1;0
concseuil;minimum concentration of NO3-N in soil (unavailable for leaching and for uptake);kg.ha-1 mm-1;PARSOL;1;real;0;0.5;1;0
contrdamax;maximal reduction factor applied to root growth rate due to soil strengthness (high bulk density);SD;PARPLT;1;real;0;1;1;0
corecTrosee;temperature to substract to Tmin to estimate dew point temperature (in case of missing air humidity data);degree_C;STATION;1;real;-5;5;1;0
couvermulchplastique;fraction of soil covered by the plastic mulch ;SD;PARTEC;1;real;0;1;1;0
Crespc;C content in organic residue (DW);%;PARTEC;11;real;0;100;1;0
Crespc_pature;C content in animal feces (FW);%;PARAMV6;1;real;0;100;1;0
CroCo;fraction of organic residue which is decomposable;SD;PARAM;21;real;0;1;1;0
croirac;elongation rate of the root apex;cm.degree_d-1;PARPLT;1;real;0;0.5;1;1
CsurNres;C/N ratio of residue;g.g-1;PARTEC;11;real;4;300;1;0
CsurNsol;C to N ratio of soil humus;g.g-1;PARSOL;1;real;8;20;1;0
culturean;number of calendar years involved in the crop cycle (1 = 1 year e.g. for spring crops, 2 = two years, e.g. for winter crops);SD;USM/USMXML;1;integer;1;2;1;0
cvent;parameter of the climate calculation under shelter;SD;STATION;1;real;0.001;1;1;0
cwb;minimum ratio C/N of microbial biomass decomposing organic residues;g.g-1;PARAM;21;real;5;60;1;0
dachisel;bulk density of soil after soil tillage (Chisel);g.cm-3;PARTEC;1;real;0.8;1.7;1;0
dacohes;bulk density of soil below which root growth is reduced due to a lack of soil cohesion;g.cm-3;PARAM;1;real;0.001;1.4;1;0
DAF;bulk density of fine earth fraction in each soil layer;g.cm-3;PARSOL;5;real;0.8;2;1;0
dalabour;bulk density of soil after full inversion tillage (plough);g.cm-3;PARTEC;1;real;0.8;2;1;0
darecolte;bulk density of soil after harvest;g.cm-3;PARTEC;1;real;0.8;2;1;0
dasemis;bulk density of soil after sowing;g.cm-3;PARTEC;1;real;0.8;2;1;0
daseuilbas;bulk density of soil above which root growth is maximal;g.cm-3;PARAM;1;real;1;1.4;1;0
daseuilhaut;bulk density of soil above which root growth becomes impossible;g.cm-3;PARAM;1;real;1.4;2.5;1;0
